Interactor_A	Interactor_B
HLH54F	CG12744
HLH54F	CG17195
HLH54F	CG15269
Tollo	CG9133
Tollo	GstT2
Tollo	18w
Tollo	Cirl
Nin	ens
Nin	drk
Nin	gammaTub23C
Nin	gammaTub37C
Cdc37	S6k
Cdc37	Rab6
Cdc37	elgi
Cdc37	DIP1
Cdc37	InR
ths	pyr
Neurl4	qm
Neurl4	Hmgcr
Neurl4	Fpps
Aduk	Atg13
Aduk	Atg1
toe	CG17186
mei-P26	vas
mei-P26	loqs
mei-P26	U2A
mei-P26	CG6304
mei-P26	Sxl
mei-P26	tut
mei-P26	AGO1
mei-P26	mir-ban
mei-P26	mir-137
mei-P26	gw
mei-P26	wuho
Cnx99A	norpA
Cnx99A	CDC50
Cnx99A	lic
Cnx99A	Spt-I
Cnx99A	mEFTu1
Cnx99A	Sec63
Cnx99A	CG17765
Cnx99A	ScsbetaG
Cnx99A	MRP
Cnx99A	Cyp12d1-p
Cnx99A	Agpat3
Cnx99A	CG3008
Cnx99A	CG1092
Cnx99A	scf
Cnx99A	Spindly
Cnx99A	SERCA
Cnx99A	Acsl
Cnx99A	Gfat2
Cnx99A	Mpcp2
Cnx99A	CG33303
Cnx99A	PCB
Cnx99A	Sec61alpha
Cnx99A	Droj2
Cnx99A	OstDelta
Cnx99A	UQCR-6.4
Cnx99A	CCT6
Cnx99A	CG2918
Cnx99A	CG10425
Cnx99A	ScsbetaA
Cnx99A	CCT4
Cnx99A	CG1371
Cnx99A	cathD
Cnx99A	CG3902
Cnx99A	LanB1
Cnx99A	GCS2beta
Cnx99A	Mcad
Cnx99A	Rpt1
Cnx99A	p23
Cnx99A	Idh3a
Cnx99A	Rpn1
Cnx99A	Kap-alpha3
Cnx99A	CaBP1
Cnx99A	SerRS
Cnx99A	Pp2A-29B
Cnx99A	Nfs1
Cnx99A	CG5854
Cnx99A	Gp93
Cnx99A	UQCR-C2
Cnx99A	Rdh1
Cnx99A	Gp210
Cnx99A	EMC1
Cnx99A	Vps4
Cnx99A	CCT8
Cnx99A	RpS10b
Cnx99A	TER94
Cnx99A	bor
Cnx99A	Pen
Sce	gpp
Sce	SMC1
Sce	vtd
Sce	Socs36E
Sce	dome
Sce	pds5
Sce	RYBP
Sce	Mtor
Sce	ph-p
Sce	Ulp1
Sce	ph-d
Sce	Kdm2
Sce	RAF2
Sce	grh
Sce	Scm
EloA	EloC
Nup50	CG30447
Nup50	Nup153
Nup50	sav
Nup50	Brca2
Nup50	Myc
Nup50	sima
Nup50	Pen
MESR4	N
MESR4	HHEX
CycH	Mat1
CycH	Cdk7
fmt	puc
fmt	Tak1
fmt	bsk
fmt	hep
fmt	sima
DENR	InR
DENR	EcR
DENR	eIF2D
DENR	tRNA:iMet-CAT-1-1
Cmtr1	r2d2
ASPP	Src64B
ASPP	Btk
ASPP	RASSF8
run	RpS10b
run	Bro
run	RpS17
run	lilli
run	Nipped-A
run	M(2)31A
run	RpL36
run	M(3)65F
run	ttk
run	l(2)41Ae
run	Bro::Hsap\MYH11
run	M(3)69E
run	M(2)53
run	M(1)8F
run	CtBP
run	HDAC1
run	RpL27A
run	RpL38
run	Rab35
run	Bgb
run	DCTN3-p24
run	Chi
run	mip120
run	foxo
RpS10b	TER94
RpS10b	bor
for	Myd88
Bro	CG15772
Bro	Rel
Bro	Alh
Bro	Pdp1
Bro	Ptx1
ara	CycE
ara	toy
ara	Irbp18
ara	CG8478
vvl	Lim3
vvl	E(vvl)23
vvl	Mad
vvl	Karybeta3
vvl	mir-184
vvl	grh
tral	Zfrp8
tral	Sxl
tral	pAbp
tral	AGO3
tral	shep
tral	glo
βTub85D	wrl
βTub85D	eIF4G2
βTub85D	Mst77F
βTub85D	hay
βTub85D	αTub84B
βTub85D	mrn
lsn	N
lsn	Vha55
Su(z)12	htt
Su(z)12	Caf1-55
Su(z)12	mir-34
Su(z)12	Jarid2
Su(z)12	escl
Su(z)12	BuGZ
Su(z)12	Hmg-2
Su(z)12	foxo
Mcad	Pp2A-29B
Mcad	Vha68-2
Mcad	Droj2
Mcad	Sec61alpha
Mcad	CG5854
Mcad	Cyp12d1-p
Mcad	CG33303
Mcad	Pdhb
Mcad	CG32638
Mcad	ScsbetaA
Mcad	Ipo9
Mcad	Gp93
Mcad	CCT7
Mcad	SERCA
Mcad	Arl8
Mcad	CG10425
Mcad	UQCR-C2
Mcad	Gfat2
Mcad	Kr-h2
Mcad	KdelR
Mcad	FASN1
Mcad	Vps4
Mcad	Rap2l
Mcad	CCT8
Mcad	sima
Mcad	S6k
Mcad	Rab1
Mcad	RpS10b
Mcad	LKRSDH
RacGAP84C	rho-6
RacGAP84C	bchs
RacGAP84C	Traf6
RacGAP84C	ckd
RacGAP84C	cpo
RacGAP84C	dom
RacGAP84C	hppy
RacGAP84C	babos
RacGAP84C	C3G
RacGAP84C	cdi
RacGAP84C	Dp1
RacGAP84C	muc
RacGAP84C	SNF4Aγ
RacGAP84C	Akap200
RacGAP84C	poe
RacGAP84C	kis
RacGAP84C	RhoGEF64C
RacGAP84C	grp
RacGAP84C	numb
RacGAP84C	MESR4
RacGAP84C	CG2017
RacGAP84C	cindr
TM4SF	cher
Pcyt1	N|aos
Pcyt1	Synd
Decay	Atg13
Decay	Atg7
Decay	Atg9
Decay	Atg18a
Rab9	CG14562
Rab9	stac
Rab9	GM130
Rab9	CG1544
Rab9	Vps13D
ND-75	Wwox
ND-75	Akt
ND-75	foxo
ND-75	Sod2
ND-75	spi
ND-75	ND-24
ND-75	CG11035
ND-75	ND-23
ND-75	Tg
ND-75	Atg4a
ND-75	JMJD6
ND-75	CG4407
ND-75	nwk
ND-75	Lst8
ND-75	SPE
ND-75	ND-PDSW
ND-75	hiro
ND-75	ND-49
ND-75	CG11752
zfh1	Eip78C
zfh1	CG33695
zfh1	CG17801
zfh1	hng2
zfh1	CG9705
zfh1	Hr78
mthl5	tkv
mthl5	Pka-C1
dec	dec::Dvir\dec
kz	CG12301
mud	wg
mud	pros
mud	w
mud	pins
mud	Fs(2)Ket
mud	ctp
mud	ana2
mud	Rab5
mud	ncd
Prosα2	Prosβ6
sll	wg
sll	hh
milou	Dp
milou	E2f1
γTub37C	E(γTub37C<up>1</up>)
sev|Sos	ast
sev|Sos	rin
sev|Sos	ebi
sev|Sos	cnk
tim	Cul3
tim	tyf
tim	Atx2
tim	cry
tim	CkIIalpha
tim	Kap-alpha1
tim	Ran
tim	Nup153
tim	Clk
tim	cyc
tim	mir-276a
tim	jet
tim	Ubqn
tim	Rpn10
tim	mir-276b
tim	PRL-1
tim	emb
Pcl|Su(z)12	Pgi
Pcl|Su(z)12	Tpi
Pgi	Tpi
Hk	eag
Hk	para
eag	Khc
eag	CaMKII
Klp10A	Cp110
Klp10A	CG9588
Klp10A	Klp59D
Klp10A	AGO3
Klp10A	vas
Notum	dally
Notum	mir-315
Notum	wg
NT1|spz5	kek3
NT1|spz5	kek5
NT1|spz5	Toll-6
NT1|spz5	kek2
NT1|spz5	Tl
NT1|spz5	Toll-7
NT1|spz5	kek6
ova	Su(var)205::Su(var)3-3
ova	Su(var)3-3
Sse	moi
Sse	ver
Sse	HipHop
tko	mRpL14
tko	srl
Dis3	grk
Dis3	Rrp40
RtGEF	Git
Adf1	stau
Adf1	Fas2
Taf4	Taf10
Taf4	Taf10b
Taf4	Gcn5
Taf4	Ada2b
Taf4	Taf5
Taf4	Taf6
Taf4	Taf1
Taf4	Taf11
Taf4	Taf12
Taf4	Dlip3
Taf4	TfIIA-L
Taf4	Sp1
Taf4	pygo
Taf4	e(y)3
Taf4	Taf8
Taf4	polybromo
Taf4	CG44249
verm	serp
mew	blo
mew	pot
mew	moa
mew	if::mew
mew	bs
mew	kon
Ipp	CG44325
Ipp	Trx-2
Ipp	CkIIalpha-i3
Ipp	CG8043
psidin	LIMK1
psidin	tsr
iPLA2-VIA	Vps26
iPLA2-VIA	lace
iPLA2-VIA	CG3740
iPLA2-VIA	Hsc70-3
iPLA2-VIA	Myc
Vps26	ninaE
Vps26	Su(dx)
Vps26	shi
Vps26	Vps29
Vps26	Vps35
Vps26	Rab18
Vps26	Rab6
Vps26	crb
Pex13	Sc2
nod	mwr
nod	lwr
nod	ncd
nod	Eb1
Fer1HCH	Tsf1
Fer1HCH	Fer2LCH
Fer1HCH	Zip99C
Fer1HCH	sphe
Fer1HCH	Hrd3
Fer1HCH	Atg4a
Fer1HCH	Cyp6a13
Fer1HCH	Jon65Aiv
Fer1HCH	CG1092
Fer1HCH	CARPB
Fer1HCH	yip7
Fer1HCH	CG8654
Fer1HCH	CG30090
Fer1HCH	Sil1
Fer1HCH	P58IPK
Fer1HCH	SPE
Fer1HCH	CG31445
Fer1HCH	CG14826
Fer1HCH	CG5500
Fer1HCH	CG6749
Fer1HCH	p24-1
Fer1HCH	CG2918
Fer1HCH	CG34205
Fer1HCH	CDC50
Fer1HCH	CG5506
Fer1HCH	Lst8
Fer1HCH	CG16826
Fer1HCH	CG7203
Fer1HCH	CG6766
Fer1HCH	Scp1
Fer1HCH	sel
Fer1HCH	PH4alphaEFB
Fer1HCH	Gp93
Fer1HCH	nwk
Fer1HCH	Cpr64Ac
Fer1HCH	JMJD6
Fer1HCH	apolpp
Fer1HCH	CG4407
Fer1HCH	PPO1
Fer1HCH	Irp-1A
Fer1HCH	Pdi
Fer1HCH	Nplp2
Fer1HCH	cbc
Tsf1	CG5500
Tsf1	Cpr64Ac
Tsf1	CG16826
Tsf1	Obp56d
Tsf1	CG32473
Tsf1	CG31343
Tsf1	CG34205
Tsf1	apolpp
Tsf1	PPO1
Tsf1	Nplp2
Pink1|park	HtrA2
mod(mdg4)|ct	lwr|Sumo
mod(mdg4)|ct	shep
vas	barr
vas	nos
vas	eIF5B
vas	bel::vas
strat	spdo
strat	Rab8
strat	CG11007
strat	Scox
strat	Arl8
strat	Rab1
cwo	per
cwo	Cipc
cwo	mir-let7
stnA|stnB	Syt1
sfl	Hs2st
sfl	Hsepi
sfl	tkv
sfl	dpp
sfl	htl
Hs2st	Hsepi
Hs2st	Spt7
Hs2st	Hs6st
Lim3	Ssdp
Lim3	Chi
Lim3	GATAd
Lim3	CG10654
Lim3	Rel
Lim3	CG15286
Lim3	CG18599
Lim3	slbo
Lim3	CG4496
Lim3	kmg
Lim3	Lpt
Lim3	Blos1
cm	w
cm	Vps26|w
cm	Vps35|w
Dcr-2|Eogt	b
Dcr-2|Eogt	N
Dcr-2|Eogt	Psn
Dcr-2|Eogt	mam
Dcr-2|Eogt	r-l
Dcr-2|Eogt	r
Dcr-2|Eogt	Ser
Dcr-2|Eogt	b|pyd3
Dcr-2|Eogt	e(r)
Dcr-2|Eogt	crb
Dcr-2|Eogt	pyd3
Dcr-2|Eogt	Dhod
Dcr-2|Eogt	Dl
Dcr-2|Eogt	Su(H)
trh	Akt
trh	jing
trh	tgo
wntD	dl
wntD	Cerk
spz5|kek6	CaMKII
spz5|kek6	Vap33
Ras85D|emei	wts
Ras85D|emei	POSH
Ras85D|emei	bsk
Ras85D|emei	SERCA
Ras85D|emei	Stim
Ras85D|emei	yki
rin	lig
rin	dos
rin	Rheb
rin	rictor
rin	Myc
rin	Tsc1
rin	Sec16
rin	ND-AGGG
rin	CG41128
rin	CG7637
rin	gish
rin	Phf5a
rin	cbc
Syt1	Syt7
Syt1	Syt4
Syt1	Snap25
Syt1	nSyb
Syt1	Syx1A
Syt1	lap
Syt1	Klc
Syt1	stnA
Syt1	stnB
Syt1	Unc-76
Syt1	Syn
Syt1	AP-2alpha
Syt1	cindr
Syt1	Dap160
DIP-β	DIP-γ
grn	zfh1
grn	unc-5
grn	Hr78
LKRSDH	rc
LKRSDH	VhaAC39-1
Ras85D|Vps15	Lkb1
Eip75B	Rheb
Eip75B	S6k
Eip75B	COX5B
Eip75B	CG3040
Eip75B	Hr51
Eip75B	mir-34
Eip75B	per
Eip75B	hng2
Eip75B	drm
Eip75B	CG6765
Eip75B	CG10209
Eip75B	croc
Eip75B	Nnk
Eip75B	Ptx1
Eip75B	Rel
slim	Ask1
slim	p38a
slim	lic
slim	EloC
aurA|sqh	zip
aurA|sqh	Rok
Sac1	crb
Idh	Dark
Idh	Diap1
Idh	D2hgdh
Idh	Sod2
Idh	Dronc
Idh	Cat
Idh	Zw
Idh	p53
Idh	Mdh2
Idh	CG10638
Idh	betaTub85D
Pi4KIIIα	Pld
CG10321	sel
CG10321	CG4360
CG10321	CG32767
CG10321	CG42726
spz|NT1	spz5
Abl|Nrt	ena
Abl|Nrt	Abl::Hsap\ABL1::Hsap\BCR
Dso1	Dso2
NT1	spz5|spz
NT1	spz
NT1	Tl
M(3)x	H
Sumo	Snmp1
Sumo	wupA
Sumo	Ote
Sumo	RpS10b
Sumo	eEF5
Sumo	Pdi
rut	amn
rut	DopEcR
rut	Rac1
rut	gbb
rut	Rgk1
rut	Nmdar1
rut	mir-282
cv	tsg
tsg	scw
slmb	aPKC
slmb	cnc
slmb	smo
slmb	Ctr1A
slmb	ATP7
slmb	yki
slmb	CSN5
slmb	ds
slmb	TER94
kto	MED14
kto	CycC
kto	Cdk8
kto	ci
kto	usp
kto	Su(H)
kto	MED31
PpV|Ras85D	bsk
PpV|Ras85D	Tak1
qua	spoon
qua	cnn
Manf	KdelR
KdelR	Rap2l
KdelR	Rab1
KdelR	CG3164
CtBP|egr	rpr
CtBP|egr	upd2
CtBP|egr	upd3
CtBP|egr	bsk
CtBP|egr	Ilp8
CtBP|egr	hep
CtBP|egr	wg
CtBP|egr	kay
CtBP|egr	upd2|upd3
zen	Blos1
zen	Hey
zen	Irbp18
zen	Hr78
zen	Eip78C
zen	Mad
msl-1	ocm
msl-1	puc
msl-1	lic
msl-1	JIL-1
msl-1	lncRNA:roX2
msl-1	Spt5
msl-1	mof
msl-1	Top2
msl-1	Cdk7
msl-1	Mat1
msl-1	MBD-R2
msl-1	tamo
msl-1	stumps
msl-1	Jasper
Trs20	gry
Pgam5	shi
Pgam5	ssp
Pgam5	dmrt99B
Pgam5	Ack
Pgam5	chico
Pgam5	Rab26
Pgam5	CG17186
Pgam5	CG2116
Pgam5	CG10681
mei-P22	vilya
mei-P22	CG17186
mei-P22	CG14074
al	sbb
al	C15
al	Diap1
al	Gug
al	gro
al	Lim1
al	B
al	Irbp
al	CG34132
al	Ku80
al	Hsp60A
al	CG34163
al	RpL38
al	CG4707
al	CG15098
al	Tim10
al	Tim8
al	p53
al	Dlip3
al	CG34159
al	Ubx
al	Chi
Cdc27	BubR1
Cdc27	fzr
Cdc27	spd-2
Cdc27	Cdc16
Cdc27	APC7
Cdc27	CycB3
wls	sona
wls	CG5447
wls	Snx3
wls	mir-8
rdgC	shi
rdgC	Osi21
rdgC	ninaE
tub	tor::tub
tub	B52
tub	Myd88
tub	pll
tub	dl
tub	cher
tub	Pli
tub	Sumo
tub	Tl
tub	mir-960
tub	mir-959
Prosβ2	HDAC6
Prosβ2	Atg12
Prosβ2	Prosβ6
Prosβ2	Atg6
Prosβ2	Prosα2
Ras85D::Src64B	aop
Ras85D::Src64B	ksr
RpS17	S6kII
RpS17	pix
RpS17	Tsc1
RpS17	Pdk1
RpS17	foxo
RpS17	Myc
RpS17	Akt
RpS17	sima
RpS17	5.8SrRNA
RpS17	RpL9
RpS17	RpS21
RpS17	2SrRNA
RpS17	RpS29
RpS17	RpS10a
RpS17	RpS11
RpS17	RpL41
RpS17	RpL13A
RpS17	Rack1
RpS17	RpS18
RpS17	RpL37A
RpS17	RpS16
RpS17	RpL23
RpS17	RpS4
RpS17	RpS3A
RpS17	RpS8
RpS17	RpL31
RpS17	28SrRNA
RpS17	18SrRNA
RpS17	RpL35A
RpS17	RpL7A
RpS17	RpL8
RpS17	RpL7
RpS17	RpS27
RpS17	RpS15Aa
RpS17	RpS23
RpS17	RpL38
RpS17	RpL3
RpS17	RpL24
RpS17	RpL21
RpS17	RpL27A
RpS17	RpL12
RpS17	RpL22
RpS17	RpL5
RpS17	RpS20
RpS17	RpS13
RpS17	RpL35
RpS17	RpS26
RpS17	RpS9
RpS17	RpL37a
RpS17	RpL14
RpS17	RpL17
RpS17	RpL18A
RpS17	RpL30
RpS17	RpS30
RpS17	RpL28
RpS17	RpS6
RpS17	RpS25
RpS17	RpS7
RpS17	RpL26
RpS17	RpL10
RpS17	RpL11
RpS17	RpL13
RpS17	RpL19
RpS17	RpS19a
RpS17	RpL15
RpS17	RpL34a
RpS17	RpL18
RpS17	RpS24
RpS17	RpL27
RpS17	RpS15
RpS17	vig2
RpS17	RpL36A
RpS17	RpL10Ab
RpS17	RpL6
RpS17	RpL23A
RpS17	RpL39
RpS17	RpS28b
RpS17	RpL29
RpS17	RpS12
Mtor	pros
Mtor	mad2
Mtor	Apc2
Mtor	Mps1
Mtor	MBD-R2
Mtor	Chro
Mtor	mof
Mtor	Lkb1
Mtor	Nup98-96
Mtor	Asator
Mtor	Mad1
Mtor	east
Spn28Dc	Hayan
Hayan	Irc
Hayan	puc
Hayan	Jafrac1
Hayan	PPO1
Axs	lwr
Axs	mir-124
ihog	dlp
ihog	boi
ihog	mir-7
ihog	Rab8
ihog	dally
pad	sc
pad	His3:CG33833
pad	RpS29
Dcr-2|gw	Pdf
Dcr-2|gw	dnc
Pdf	Dh31
Pdf	robo1
twi	da
twi	fog
twi	Mef2|br
twi	Ras85D|wg
twi	Nmnat
twi	akirin
twi	Df31
twi	Mef2
twi	dl
twi	Antp
twi	Ubx
twi	Rbf
jnj	lok
jnj	mei-W68
hoip	Tm2
STUB1	stv
STUB1	InR
Adv	pan
Adv	bs
Adv	Egfr
Dysb	comt
Dysb	Blos3
Dysb	Muted
Neto	wit
Neto	gbb
Neto	mtg
Neto	Mad
Mon1	VGlut
Mon1	Ccz1
Mon1	Bulli
p	w
p	g
p	Rab32
p	or
Chro	pros
Chro	grh
Chro	JIL-1
Chro	east
Chro	pzg
Chro	nsl1
Chro	Skeletor
egr|CtBP	upd1
egr|CtBP	mirr
egr|CtBP	Ilp8
Prosβ6	numb
Prosβ6	mask
Prosβ6	Atg1|mask
Prosβ6	Atg18a|mask
Prosβ6	Vha68-2|mask
Prosβ6	Atg2|mask
CstF64	Fip1
CstF64	Wdr33
CstF64	Cpsf6
CstF64	Sym
CstF64	Cpsf100
CstF64	FLASH
CstF64	CstF50
CstF64	snRNA:U7
CstF64	Cpsf73
CstF64	Cpsf5
Scox	rpr
Scox	Diap1
inaD	inaF-B
inaD	ninaC
inaD	cry
inaD	trp
inaD	inaC
inaD	norpA
inaD	kon
inaD	trpl
inaD	ninaE
inaD	Fkbp59
mrn	Tfb5
TkR99D	Gγ1
TkR99D	Gβ5
TkR99D	en
TkR99D	CG17760
TkR99D	ptc
TkR99D	ci
TkR99D	pain
TkR99D	smo
TkR99D	disp
TkR99D	Tk
skl	grim
skl	mir-2c
skl	mir-13b-2
skl	mir-13b-1
skl	mir-2a-2
skl	mir-6-3
skl	mir-6-1
skl	mir-308
skl	mir-2b-1
skl	mir-6-2
skl	mir-13a
skl	mir-2a-1
skl	mir-2b-2
skl	mir-11
EloB	CG12081
EloB	Art8
EloB	EloC
CG4496	Odj
CG4496	CG43069
CG4496	CG10979
CG4496	CG8765
uif	dx
uif	kuz
uif	E(spl)m7-HLH
uif	E(spl)mβ-HLH
Polr2A|msl-2	lncRNA:roX1
ppk26	Piezo
Piezo	ppk
lbe	eve
lbe	CG8301
lbe	CG9215
lbe	hkb
lbe	CG31955
lbe	Spps
lbe	CG42726
lbe	Irbp18
lbe	Hr78
His3	Set1
His3	Su(var)205
His3	nej
His3	HP1c
His3	trx
His3	Su(var)3-9
His3	Su(z)12
His3	Caf1-55
His3	Acf
His3	Scm
His3	mof
His3	Sfmbt
His3	BigH1
His3	Caf1-105
His3	Kdm2
His3	Caf1-180
His3	pygo
His3	ADD1
His3	His4
His3	Phf7
His3	Nph
His3	Nap1
His3	Nlp
His3	Drep2
His3	P32
His3	Su(var)3-3
His3	Kdm4B
His3	Kdm4A
His3	Kdm5
His3	fs(1)h
His3	ash1
His3	enok
His3	JIL-1
His3	rhi
His3	asf1
His3	14-3-3zeta
His3	Fkbp39
His3	Chd1
His3	Ing3
His3	cid
His3	tbrd-1
His3	tbrd-2
His3	Slbp
His3	Cpsf100
His3	Lsm11
His3	Cpsf73
His3	Sym
His3	FLASH
His3	CstF64
His3	egg
His3	Dek
His3	MRG15
His3	msl-3
His3	pps
His3	BRWD3
His3	vig2
His3	vig
His3	Lsm10
His3	HP1b
His3	escl
His3	G9a
His3	Iswi
His3	MTA1-like
His3	Mi-2
His3	Spt6
His3	Pcl
His3	mor
IntS8	erm
IntS8	IntS11
IntS8	defl
IntS8	IntS12
IntS8	omd
IntS8	IntS4
IntS8	IntS9
IntS8	IntS1
IntS8	Pp2A-29B
JIL-1	lola
JIL-1	Su(var)3-9
JIL-1	pzg
JIL-1	mir-124
JIL-1	Unr
JIL-1	Jasper
Trpml	RagA-B
Trpml	Rheb
Trpml	crq
Iswi	mbf1
Iswi	HDAC1
Iswi	eff
Iswi	Acf
Iswi	mle
Iswi	htt
Iswi	ttk
Iswi	mof
Iswi	lncRNA:Hsrω
Iswi	Sin3A
Iswi	casp
Iswi	wun
Iswi	Polr2A
Iswi	dikar
Iswi	Nurf-38
Iswi	CG8677
Iswi	Caf1-55
Iswi	Trf2
Iswi	Trl
Iswi	Chrac-16
Iswi	Chrac-14
Iswi	CtBP
Iswi	Mst77F
Iswi	Dref
Iswi	Top2
Iswi	sima
Iswi	foxo
Iswi	rictor
Iswi	Pi3K92E
Iswi	Tsc1
Iswi	Rheb
Iswi	CTCF
Iswi	pzg
Iswi	nsl1
Iswi	MBD-R2
Iswi	Rcd5
Iswi	dgt1
Iswi	Su(var)2-HP2
Iswi	Nap1
Iswi	Pen
Rh7|cry	Rh3
Rh7|cry	Rh4
Rh7|cry	Rh5
Gli	Dad
Gli	H
Gli	tkv
Gli	puc
Gli	bsk
Gli	mir-184
Gli	N
Gli	mir-124
Gli	Csk
Gli	Nrx-IV
Gli	cora
Gli	bark
Gli	scrib
Pepck1	stau
RyR	CG14315
Alu	ds
ADD1	HP1b
ADD1	CG6791
ADD1	egg
ADD1	HIPP1
ADD1	sov
TpnC41C	TpnC4
TpnC41C	CG10581
TpnC41C	Mhc
TpnC41C	kdn
TpnC41C	CG14207
TpnC41C	CG7409
TpnC41C	CG5177
TpnC41C	Scp1
TpnC41C	Mf
TpnC41C	wupA
TpnC41C	Nplp2
TpnC4	CG6330
TpnC4	Idh3g
TpnC4	Mf
TpnC4	COX7AL2
TpnC4	wupA
Usp7|bur	Bre1
Usp7|bur	EcR
Syx17	Pink1
Syx17	Dsor1
Syx17	Rab11
Syx17	Vamp7
Syx17	Vps16A
Syx17	Ykt6
RpL19	RpS12
Nse1	MAGE
nerfin-1	slmb
nerfin-1	N
nerfin-1	Dl
nerfin-1	Su(H)
nerfin-1	Cdep
nerfin-1	yki
nerfin-1	mir-279
nerfin-1	mir-9b
Psa	CCT8
Psa	sima
mbf1	tgo
mbf1	da
chico	foxo
chico	rut
chico	InR
chico	B4
chico	PRAS40
chico	PIP4K
chico	Atg5
chico	mir-278
chico	Ras85D
chico	mib2
chico	Flo2
chico	Ist1
chico	Vps60
chico	Flo1
chico	CG7668
chico	cmb
chico	Lnk
chico	Vps4
chico	RpL18
chico	RpL17
chico	RpS26
chico	RpL30
chico	RanBPM
chico	Pp2A-29B
Wnt4|fz2|Wnt10	fz
Gr5a|Gr61a	Gr64a
Gr5a|Gr61a	Gr64a|Gr64e
Gr5a|Gr61a	Gr64b|Gr64e
step	Rho1
step	zip
step	shg
step	dia|zip
CG7745	CG31365
CG7745	CG14074
rt	tw
rt	mir-12
Coop	br
Streak	e
Streak	b
e	Dysb
e	CG14402
e	Mob3
lab	Scr
lab	vvl
lab	Dfd
lab	Ubx
lab	abd-A
lab	Antp
lab	pb
lab	MED19
lab	l(1)sc
HipHop	ms(3)K81
HipHop	CG44249
ms(3)K81	HipHop::ms(3)K81
Mtl	Vang
Mtl	aos
Mtl	Rac2
Mtl	pk
Mtl	Cdc42
Mtl	Pak
Mtl	RhoGAP100F
wfs1	Eaat1
Eaat1	VGlut
Eaat1	kay
Eaat1	GluRIID
Eaat1	Ncc69
Eaat1	bsk
Burs	vn
Burs	Egfr
Burs	Pburs
Mf	Mhc
Mf	kdn
Mf	CG7920
Mf	Mdh2
Mf	wupA
Mf	Cyt-c-p
Mf	Nplp2
AGO2	Ir76a
AGO2	mir-13b-2
AGO2	mir-2b-1
AGO2	mir-13b-1
AGO2	mir-2b-2
AGO2	mir-ban
AGO2	SmD1
AGO2	S6kII
AGO2	bel
AGO2	mir-bft
AGO2	mir-8
AGO2	mir-100
AGO2	mir-305
AGO2	mir-277
AGO2	mir-11
AGO2	mir-1000
AGO2	hpRNA:1
AGO2	hpRNA:CR46340
AGO2	hpRNA:CR46343
AGO2	hpRNA:CR46342
AGO2	hpRNA:CR18854
AGO2	Hsc70-4
AGO2	mir-317
AGO2	mir-34
AGO2	AGO1
Eps-15	Su(H)
Eps-15	spartin
Eps-15	AP-2alpha
Eps-15	hpo
Eps-15	Ptpmeg
PolA1|mei-41	p53
PolA1|mei-41	CycA
PolA1|mei-41	CycB
Cpsf160	CstF64
Cpsf160	snRNA:U7
Cpsf160	FLASH
Cpsf160	Myo10A
brm|rho	Snr1
Fpps	Rae1
eys	crb
Taf8	e(y)3
Taf8	polybromo
cyst	l(2)gl
cyst	aPKC
cyst	scrib
cyst	Patj
Nrg|beat-Ia|unc-5	Fas2
RpL15|N	Su(var)205
Csk|Stat92E	Btk
Antp|Pc	osa
Antp|Pc	vtd
Antp|Pc	trx
Antp|Pc	Nsf2
Antp|Pc	mor
Antp|Pc	brm
Ama	Wdfy2
Ama	Dlc90F
Ama	RluA-2
Ama	Nrt
Ama	mir-124
par-6	aPKC
par-6	sdt
par-6	Patj
par-6	Msp300
par-6	crb
par-6	mir-1
Sos|sev	aop
Sos|sev	ttk
Sos|sev	S
Sos|sev	Egfr
lush	Or67d
eIF3m	eIF3k
eIF3m	eIF3a
eIF3m	eIF3c
eIF3m	eIF3f1
eIF3m	eIF3b
eIF3m	eIF3l
eIF3m	Dark
eIF3m	Sumo
eIF3m	S6kII
eIF3m	sima
eIF3m	Rheb
Cdk7	twe
Zw10	Zwilch
Zw10	Nnf1a
Zw10	Ndc80
Zw10	Rab18
Zw10	Hsc70-4
Zw10	cmet
Zw10	Mad1
Zw10	cal1
Zw10	cid
Zw10	flfl
X11L	AP-2α
X11L	X11Lβ
X11L	kirre
dpp|faf	Med
mip130	Rbf2
mip130	Caf1-55
mip130	E2f2
mip130	mip120
mip130	mip40
mip130	CTCF
cni	cnir
cni	grk::cni
cni	Pur-alpha
cni	grh
cni	grk
Patj	shg
Patj	sdt
Patj	didum
Patj	aPKC
Patj	zip
flr	GMF
flr	Cndp2
Tap42	Lst8
Tap42	nwk
PsGEF	Rac1
l(2)dtl	pic
slo	dnc
slo	Ca-α1D
slo	rut
slo	dlg1
slo	sei
slo	Fas2
slo	Sod2
slo	dysc
slo	Slob
comt	E(comt<up>6</up>)E32
comt	su(comt<up>6</up>)S14
comt	Atal
comt	ari-1
comt	shi
comt	ovr
comt	E(comt<up>6</up>)21E
comt	CG11836
comt	TwdlF
comt	ABCB7
comt	Ndae1
comt	alphaSnap
comt	Syx1A
comt	Nrx-1
Rrp1	Psi
Rrp1	Ubr3
Abl|Khc	ena
Sec13	ScsbetaG
Sec13	CG1416
Sec13	Tspo
Sec13	Mcad
Sec13	mio
Sec13	tral
Sec13	msk
Sec13	Bap60
Sec13	polybromo
sesB	srl
sesB	para
sesB	Atpα
sesB	mt:ATPase6
sesB	awd
sesB	Cyp4ac1
sesB	dos
sesB	Dsor1
sesB	CG4936
sesB	sra
sesB	vtd
